id,checkpoint_path,logit_cosine,prob_cosine,inverse_kl,symmetric_inverse_kl,top1_agreement,top5_overlap,margin_similarity,confidence_similarity,same_correct,same_wrong,confidence_corr,target_acc,suspect_acc,acc_similarity,load_error
66,suspect_models\suspect_066.safetensors,0.8575202684748918,0.9920790412480747,0.8582482146058231,0.8664945046354086,0.9914,0.6397000145718456,0.4539588112041354,0.9823577472537756,0.991175,0.000225,0.1601426212045653,0.999625,0.991325,0.991768322919766,
67,suspect_models\suspect_067.safetensors,0.5541060142104514,0.5552869435817159,0.5244995011366904,0.5114482016231865,0.4942,0.47989501169994475,0.16475836167782545,0.5842130622655153,0.49405,0.00015,0.12087713085498279,0.999625,0.4941,0.6642201225486126,
68,suspect_models\suspect_068.safetensors,0.9139212218850851,0.9995080435074866,0.9305204975321889,0.931105292968452,0.999375,0.6254600149232894,0.5103969393905252,0.9893309778735042,0.9993,7.5e-05,0.4937594967116304,0.99965,0.999575,0.9999250056245781,
69,suspect_models\suspect_069.safetensors,0.21972823356981389,0.14387209238244092,0.3242041588321328,0.3548206309977919,0.094325,0.16906000326946377,0.13656654201410712,0.3350274659797549,0.0943,2.5e-05,0.04387219445273293,0.999775,0.0943,0.5248035266796993,
70,suspect_models\suspect_070.safetensors,0.7894621634833515,0.8537270838083155,0.7041813667923212,0.7075383017458021,0.835175,0.5521200135722757,0.27132367638330906,0.7484198494657874,0.835025,0.00015,0.22513365940562893,0.999675,0.835125,0.858700785711219,
71,suspect_models\suspect_071.safetensors,0.9999999950110913,1.0000000000163913,1.0000000125855208,1.0000000125855208,1.0,1.0,1.0,1.0,0.999675,0.000325,0.9999999999999998,0.999675,0.999675,1.0,
72,suspect_models\suspect_072.safetensors,0.9999999696522951,0.9999999990418553,0.9999999389588833,0.9999999372541905,1.0,0.9995850000247359,0.9986033221900463,0.9999887468785048,0.9997,0.0003,0.9999994251666318,0.9997,0.9997,1.0,
73,suspect_models\suspect_073.safetensors,0.9392495228752494,0.9951419528068393,0.8877641684360802,0.893424738907069,0.99415,0.7212550138153135,0.44606231908611954,0.9784863458752632,0.9939,0.00025,0.5094013164475355,0.999575,0.994075,0.9945300845350571,
74,suspect_models\suspect_074.safetensors,0.6267741548952414,0.5155828699383405,0.43493273871764543,0.46975282391905787,0.4595,0.48888001176975665,0.14440853351475672,0.3174317772895098,0.4594,0.0001,0.09201162936058144,0.999675,0.459475,0.6492663290481756,
75,suspect_models\suspect_075.safetensors,0.8686521098621189,0.999451429330185,0.8001511709127576,0.826767182591185,0.999375,0.5850700142681599,0.4068020970815793,0.9895252252876758,0.9993,7.5e-05,0.3325698221861738,0.999675,0.99955,0.9998750156230471,
76,suspect_models\suspect_076.safetensors,0.7420667375077493,0.6449188104093948,0.49348177890367806,0.5206364166945219,0.607125,0.5806300135653466,0.15873054638160392,0.4242727291584015,0.60695,0.000175,0.13947233108564597,0.999575,0.607,0.7180941780514515,
77,suspect_models\suspect_077.safetensors,0.9131956494450569,0.9994462540995329,0.9283456586204469,0.929804028467089,0.999275,0.6326100148335099,0.5060338801836595,0.9893555345892906,0.999225,5e-05,0.523097945063208,0.999625,0.99955,0.9999250056245783,
78,suspect_models\suspect_078.safetensors,0.9989188558340073,0.9999613375082612,0.9953614143520594,0.9954255555912852,0.99985,0.9405450035430492,0.7758515084296465,0.9973291738182306,0.999475,0.000375,0.9711224012109823,0.999625,0.999475,0.9998500224966254,
79,suspect_models\suspect_079.safetensors,0.8877413088976406,0.887322461674026,0.8430440413370729,0.8450089123222977,0.87125,0.6589300139509141,0.433173752649501,0.8844045524746179,0.871,0.00025,0.1702981656195812,0.999575,0.871075,0.8861320336730174,
80,suspect_models\suspect_080.safetensors,0.330681770602474,0.24064063735721541,0.35667307923436165,0.38426635581590235,0.163175,0.2586650056231767,0.12982555344440044,0.2555494060859084,0.16315,2.5e-05,0.044393289869380625,0.999625,0.16315,0.544521433724935,
81,suspect_models\suspect_081.safetensors,0.9999999874979257,0.9999999996230006,0.9999999965965748,0.9999999917626381,1.0,0.9998250000104308,0.9992654606670142,0.9999939979642629,0.9998,0.0002,0.999999839467666,0.9998,0.9998,1.0,
82,suspect_models\suspect_082.safetensors,0.9999999884083867,0.99999999910146,0.9999999983310699,0.9999999939322471,1.0,0.9998200000107288,0.9992990267440677,0.9999943304896355,0.9995,0.0005,0.9999998619296079,0.9995,0.9995,1.0,
83,suspect_models\suspect_083.safetensors,0.9999999884828925,0.9999999995067715,0.9999999973922968,0.9999999920934439,1.0,0.9998600000083446,0.9992726888239384,0.9999940990999341,0.9996,0.0004,0.9999998533166427,0.9996,0.9996,1.0,
84,suspect_models\suspect_084.safetensors,0.38892258617058395,0.3730653869885184,0.43826682682037355,0.44488387026935816,0.3175,0.3140900069255382,0.15952194032771513,0.5031909516096115,0.317425,7.5e-05,0.07561091822518615,0.99955,0.3175,0.5945126482565917,
